Date,Week,Section,Secs,Group,Student_Initials,Plant_Species,PlantID,Treatment ,Replicate,Survival,Max_Leaf_Length,Stem_Number,Max_Height,Plant_Stress,Humidity,Light,Air_Temp,Soil_Moisture
9.9.2019,3,1,1_2,2,"JA,SW",Sorghastrum nutans,Heatwave-2-2B,Heatwave,2B,A,220,13,172,2,58,7320,32,3.6
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Control-4-1A,Control,1A,A,260,9,250,1,49,8500,32,15.1
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Control-4-1B,Control,1B,A,313,11,300,1,49,8500,32,15.1
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Control-4-2A,Control,2A,A,275,4,290,1,49,8500,32,15.1
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Control-4-2B,Control,2B,A,268,4,270,1,49,8500,32,15.1
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Heatwave-4-1A,Heatwave,1A,A,350,10,300,1,49,4900,32,3
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Heatwave-4-1B,Heatwave,1B,A,260,4,240,1,49,4900,32,3
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Heatwave-4-2A,Heatwave,2A,A,450,4,290,1,49,4900,32,3
9.9.2019,3,2,1_2,4,"AS,CN",Sorghastrum nutans,Heatwave-4-2B,Heatwave,2B,A,255,5,220,1,49,4900,32,3
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Control-6-1A,Control,1A,A,344,7,344,1,60,7600,32,6.5
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Control-6-1B,Control,1B,A,470,9,333,1,60,7600,32,6.5
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Control-6-2A,Control,2A,A,344,6,286,1,60,7600,32,6.5
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Control-6-2B,Control,2B,A,328,10,326,1,60,7600,32,6.5
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Heatwave-6-1A,Heatwave,1A,A,331,7,291,1,60,7600,32,6.5
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Heatwave-6-1B,Heatwave,1B,A,422,9,322,1,60,7600,32,6.5
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Heatwave-6-2A,Heatwave,2A,A,304,12,256,1,60,7600,32,6.5
9.9.2019,3,2,1_2,6,"JE,NS",Sorghastrum nutans,Heatwave-6-2B,Heatwave,2B,A,353,9,344,1,60,7600,32,6.5
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Control-3-3A,Control,3A,A,306,15,308,1,60,1360,28,8.7
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Control-3-3B,Control,3B,A,326,8,194,1,60,1360,28,8.7
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Control-3-4A,Control,4A,A,255,10,237,1,60,1360,28,8.7
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Control-3-4B,Control,4B,A,234,11,218,2,60,1360,28,8.7
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Heatwave-3-3A,Heatwave,3A,A,264,12,245,1,60,1403,28,7
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Heatwave-3-3B,Heatwave,3B,A,350,5,335,1,60,1403,28,7
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Heatwave-3-4A,Heatwave,4A,A,335,6,250,1,60,1403,28,7
9.9.2019,3,3,3_4,3,"KM,NJ",Sorghastrum nutans,Heatwave-3-4B,Heatwave,4B,A,262,6,259,1,60,1403,28,7
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Control-4-3A,Control,3A,A,390,4,165,1,62,7500,26,13.8
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Control-4-3B,Control,3B,A,265,7,261,1,62,7500,26,13.8
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Control-4-4A,Control,4A,A,310,19,245,1,62,7500,26,13.8
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Control-4-4B,Control,4B,A,305,8,350,1,62,7500,26,13.8
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Heatwave-4-3A,Heatwave,3A,A,385,8,283,1,62,7500,26,6.8
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Heatwave-4-3B,Heatwave,3B,A,320,7,275,1,62,7500,26,6.8
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Heatwave-4-4A,Heatwave,4A,A,320,19,297,1,62,7500,26,6.8
9.9.2019,3,4,3_4,4,"AF, KT",Sorghastrum nutans,Heatwave-4-4B,Heatwave,4B,A,299,12,305,1,62,7500,26,6.8
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Control-5-7A,Control,7A,A,313,21,300,1,70,1200,32,8.1
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Control-5-7B,Control,7B,A,245,12,221,1,70,1200,32,8.1
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Control-5-8A,Control,8A,A,322,13,315,1,70,1200,32,8.1
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Control-5-8B,Control,8B,A,292,9,293,1,70,1200,32,8.1
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Heatwave-5-7A,Heatwave,7A,A,281,13,267,1,70,1200,32,15.7
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Heatwave-5-7B,Heatwave,7B,A,292,9,278,2,70,1200,32,15.7
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Heatwave-5-8A,Heatwave,8A,A,295,9,284,1,70,1200,32,15.7
9.9.2019,3,7,7_8,5,"N,A",Sorghastrum nutans,Heatwave-5-8B,Heatwave,8B,A,245,12,236,1,70,1200,32,15.7
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Control-2-7A,Control,7A,A,375,6,265,1,66,3950,26,9.9
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Control-2-7B,Control,7B,A,305,20,299,1,66,3950,26,9.9
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Control-2-8A,Control,8A,A,345,8,246,1,66,3950,26,9.9
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Control-2-8B,Control,8B,A,432,4,301,1,66,3950,26,9.9
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Heatwave-2-7A,Heatwave,7A,A,360,19,367,1,66,3950,26,17.2
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Heatwave-2-7B,Heatwave,7B,A,306,17,283,1,66,3950,26,17.2
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Heatwave-2-8A,Heatwave,8A,A,289,17,256,1,66,3950,26,17.2
9.9.2019,3,8,7_8,2,"EC,JC",Sorghastrum nutans,Heatwave-2-8B,Heatwave,8B,A,315,12,309,1,66,3950,26,17.2
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Control-4-7A,Control,7A,A,215,5,209,1,55,8950,31,9.4
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Control-4-7B,Control,7B,A,421,3,414,1,55,8950,31,9.4
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Control-4-8A,Control,8A,A,335,11,332,1,55,8950,31,9.4
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Control-4-8B,Control,8B,A,225,10,224,1,55,8950,31,9.4
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Heatwave-4-7A,Heatwave,7A,A,406,8,210,1,55,9570,31,8.4
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Heatwave-4-7B,Heatwave,7B,A,301,6,300,1,55,9570,31,8.4
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Heatwave-4-8A,Heatwave,8A,A,274,11,262,1,55,9570,31,8.4
9.9.2019,3,8,7_8,4,"C,B",Sorghastrum nutans,Heatwave-4-8B,Heatwave,8B,A,254,10,242,1,55,9570,31,8.4
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Control-6-7A,Control,7A,A,343,13,320,1,58,1069,31,15
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Control-6-7B,Control,7B,A,300,9,270,2,58,1069,31,15
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Control-6-8A,Control,8A,A,350,9,340,1,58,1069,31,15
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Control-6-8B,Control,8B,A,262,10,216,1,58,1069,31,15
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Heatwave-6-7A,Heatwave,7A,A,295,8,270,1,58,1536,31,10.8
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Heatwave-6-7B,Heatwave,7B,A,270,1,260,2,58,1536,31,10.8
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Heatwave-6-8A,Heatwave,8A,A,360,5,300,1,58,1536,31,10.8
9.9.2019,3,8,7_8,6,"AK,HB",Sorghastrum nutans,Heatwave-6-8B,Heatwave,8B,A,300,6,280,1,58,1536,31,10.8
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Control-3-5A,Control,5A,A,270,9,265,1,65,4880,26,5.6
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Control-3-5B,Control,5B,A,345,11,290,1,65,4880,26,5.6
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Control-3-6A,Control,6A,A,270,13,230,1,65,4880,26,5.6
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Control-3-6B,Control,6B,A,265,9,270,1,65,4880,26,5.6
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Heatwave-3-5A,Heatwave,5A,A,305,9,267,2,65,5730,26,1.3
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Heatwave-3-5B,Heatwave,5B,A,300,18,250,1,65,5730,26,1.3
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Heatwave-3-6A,Heatwave,6A,A,290,14,240,1,65,5730,26,1.3
9.10.2019,3,5,5_6,3,"MS,MC",Sorghastrum nutans,Heatwave-3-6B,Heatwave,6B,A,296,12,295,2,65,5730,26,1.3
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Control-3-5A,Control,5A,A,270,7,260,1,63,8600,29,5.6
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Control-3-5B,Control,5B,A,340,11,285,1,63,8600,29,5.6
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Control-3-6A,Control,6A,A,280,9,270,1,63,8600,29,5.6
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Control-3-6B,Control,6B,A,270,8,270,1,63,8600,29,5.6
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Heatwave-3-5A,Heatwave,5A,A,310,8,260,1,63,9400,29,6.4
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Heatwave-3-5B,Heatwave,5B,A,270,12,205,1,63,9400,29,6.4
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Heatwave-3-6A,Heatwave,6A,A,300,9,300,1,63,9400,29,6.4
9.10.2019,3,5,5_6,3,DW,Sorghastrum nutans,Heatwave-3-6B,Heatwave,6B,A,285,11,260,1,63,9400,29,6.4
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Control-5-1A,Control,1A,A,446,17,443,1,65,10690,32,9.1
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Control-5-1B,Control,1B,A,427,20,334,2,65,10690,32,9.1
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Control-5-2A,Control,2A,A,230,10,194,2,65,10690,32,9.1
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Control-5-2B,Control,2B,A,299,7,293,1,65,10690,32,9.1
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Heatwave-5-1A,Heatwave,1A,A,322,25,314,1,65,10690,32,10.4
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Heatwave-5-1B,Heatwave,1B,A,340,9,235,2,65,10690,32,10.4
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Heatwave-5-2A,Heatwave,2A,A,266,20,245,2,65,10690,32,10.4
9.11.2019,3,1,1_2,5,"JS,AP",Sorghastrum nutans,Heatwave-5-2B,Heatwave,2B,A,263,11,259,1,65,10690,32,10.4
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Control-6-1A,Control,1A,A,340,6,330,2,53,8000,33,9.8
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Control-6-1B,Control,1B,A,450,11,320,2,53,8000,33,9.8
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Control-6-2A,Control,2A,A,360,8,310,2,53,8000,33,9.8
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Control-6-2B,Control,2B,A,360,13,350,2,53,8000,33,9.8
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Heatwave-6-1A,Heatwave,1A,A,310,9,290,2,53,8000,33,9.8
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Heatwave-6-1B,Heatwave,1B,A,440,11,340,2,53,8000,33,9.8
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Heatwave-6-2A,Heatwave,2A,A,310,13,280,2,53,8000,33,9.8
9.11.2019,3,1,1_2,6,"GR,SK",Sorghastrum nutans,Heatwave-6-2B,Heatwave,2B,A,330,19,340,2,53,8000,33,9.8
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Control-1-1A,Control,1A,A,287,4,180,1,62,5700,31,4.5
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Control-1-1B,Control,1B,A,350,5,220,1,62,5700,31,4.5
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Control-1-2A,Control,2A,A,310,5,305,1,62,5700,31,4.5
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Control-1-2B,Control,2B,A,275,4,274,1,62,5700,31,4.5
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Heatwave-1-1A,Heatwave,1A,A,460,5,291,1,62,5400,31,5.8
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Heatwave-1-1B,Heatwave,1B,A,355,6,316,1,62,5400,31,5.8
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Heatwave-1-2A,Heatwave,2A,A,350,4,225,1,62,5400,31,5.8
9.11.2019,3,2,1_2,1,"US, MP",Sorghastrum nutans,Heatwave-1-2B,Heatwave,2B,A,255,4,252,1,62,5400,31,5.8
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Control-3-1A,Control,1A,A,280,6,250,2,71,8300,32,22.9
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Control-3-1B,Control,1B,A,315,9,315,1,71,8300,32,22.9
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Control-3-2A,Control,2A,A,245,6,245,1,71,8300,32,22.9
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Control-3-2B,Control,2B,A,310,6,220,1,71,8300,32,22.9
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Heatwave-3-1A,Heatwave,1A,A,345,7,300,1,71,6300,32,13.2
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Heatwave-3-1B,Heatwave,1B,A,320,6,280,1,71,6300,32,13.2
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Heatwave-3-2A,Heatwave,2A,A,390,6,392,2,71,6300,32,13.2
9.11.2019,3,2,1_2,3,"MS,JL",Sorghastrum nutans,Heatwave-3-2B,Heatwave,2B,A,270,8,260,2,71,6300,32,13.2
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Control-2-3A,Control,3A,A,396,9,401,2,62,4760,31,20.9
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Control-2-3B,Control,3B,A,310,9,313,1,62,4760,31,20.9
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Control-2-4A,Control,4A,A,401,9,302,2,62,4760,31,20.9
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Control-2-4B,Control,4B,A,281,7,277,1,62,4760,31,20.9
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Heatwave-2-3A,Heatwave,3A,A,340,8,240,1,62,4230,31,14.7
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Heatwave-2-3B,Heatwave,3B,A,390,6,310,1,62,4230,31,14.7
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Heatwave-2-4A,Heatwave,4A,A,290,7,260,1,62,4230,31,14.7
9.11.2019,3,3,3_4,2,"SR,AS",Sorghastrum nutans,Heatwave-2-4B,Heatwave,4B,A,282,3,273,2,62,4230,31,14.7
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Control-2-3A,Control,3A,A,390,9,370,1,69,1350,32,12.9
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Control-2-3B,Control,3B,A,320,12,320,1,69,1350,32,12.9
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Control-2-4A,Control,4A,A,390,7,310,1,69,1350,32,12.9
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Control-2-4B,Control,4B,A,275,11,273,1,69,1350,32,12.9
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Heatwave-2-3A,Heatwave,3A,A,330,12,300,1,69,1160,32,10.3
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Heatwave-2-3B,Heatwave,3B,A,400,8,250,2,69,1160,32,10.3
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Heatwave-2-4A,Heatwave,4A,A,290,9,260,1,69,1160,32,10.3
9.11.2019,3,4,3_4,2,"JL,J",Sorghastrum nutans,Heatwave-2-4B,Heatwave,4B,A,282,3,280,2,69,1160,32,10.3
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Control-3-3A,Control,3A,A,328,9,240,1,65,1180,33,7.9
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Control-3-3B,Control,3B,A,350,7,212,2,65,1180,33,7.9
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Control-3-4A,Control,4A,A,297,11,290,1,65,1180,33,7.9
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Control-3-4B,Control,4B,A,240,13,215,2,65,1180,33,7.9
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Heatwave-3-3A,Heatwave,3A,A,266,10,201,1,65,1216,33,11.6
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Heatwave-3-3B,Heatwave,3B,A,351,10,265,1,65,1216,33,11.6
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Heatwave-3-4A,Heatwave,4A,A,335,6,300,1,65,1216,33,11.6
9.11.2019,3,4,3_4,3,"AM,MF",Sorghastrum nutans,Heatwave-3-4B,Heatwave,4B,A,285,7,290,1,65,1216,33,11.6
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Control-6-3A,Control,3A,A,387,11,358,1,60,1250,33,4.2
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Control-6-3B,Control,3B,A,339,6,300,1,60,1250,33,4.2
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Control-6-4A,Control,4A,A,305,13,278,1,60,1250,33,4.2
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Control-6-4B,Control,4B,A,495,12,318,1,60,1250,33,4.2
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Heatwave-6-3A,Heatwave,3A,A,346,4,310,2,60,1250,33,9.1
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Heatwave-6-3B,Heatwave,3B,A,270,6,237,1,60,1250,33,9.1
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Heatwave-6-4A,Heatwave,4A,A,391,4,381,2,60,1250,33,9.1
9.11.2019,3,4,3_4,6,"AL,TC",Sorghastrum nutans,Heatwave-6-4B,Heatwave,4B,A,294,8,290,1,60,1250,33,9.1
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Control-1-5A,Control,5A,A,350,9,270,1,73,1032,31,18.8
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Control-1-5B,Control,5B,A,395,8,334,1,73,1032,31,18.8
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Control-1-6A,Control,6A,A,370,7,254,1,73,1032,31,18.8
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Control-1-6B,Control,6B,A,395,10,330,2,73,1032,31,18.8
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Heatwave-1-5A,Heatwave,5A,A,225,5,245,1,73,1056,31,19.8
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Heatwave-1-5B,Heatwave,5B,A,238,5,220,2,73,1056,31,19.8
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Heatwave-1-6A,Heatwave,6A,A,380,7,202,1,73,1056,31,19.8
9.11.2019,3,5,5_6,1,"SB,DB",Sorghastrum nutans,Heatwave-1-6B,Heatwave,6B,A,321,9,299,1,73,1056,31,19.8
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Control-2-5A,Control,5A,A,445,7,440,1,74,6540,31,25.6
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Control-2-5B,Control,5B,A,365,9,235,1,74,6540,31,25.6
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Control-2-6A,Control,6A,A,355,12,355,1,74,6540,31,25.6
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Control-2-6B,Control,6B,A,335,13,330,1,74,6540,31,25.6
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Heatwave-2-5A,Heatwave,5A,A,360,8,360,1,74,6540,31,32.5
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Heatwave-2-5B,Heatwave,5B,A,330,10,310,1,74,6540,31,32.5
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Heatwave-2-6A,Heatwave,6A,A,330,9,300,1,74,6540,31,32.5
9.11.2019,3,5,5_6,2,"G,C",Sorghastrum nutans,Heatwave-2-6B,Heatwave,6B,A,370,10,310,1,74,6540,31,32.5
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Control-4-5A,Control,5A,A,379,8,345,2,74,7700,32,12.8
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Control-4-5B,Control,5B,A,368,17,281,1,74,7700,32,12.8
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Control-4-6A,Control,6A,A,275,16,265,2,74,7700,32,12.8
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Control-4-6B,Control,6B,A,300,15,305,1,74,7700,32,12.8
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Heatwave-4-5A,Heatwave,5A,A,322,19,295,1,74,7010,32,22.9
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Heatwave-4-5B,Heatwave,5B,A,301,12,300,1,74,7010,32,22.9
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Heatwave-4-6A,Heatwave,6A,A,348,13,240,2,74,7010,32,22.9
9.11.2019,3,5,5_6,4,"WM,SP",Sorghastrum nutans,Heatwave-4-6B,Heatwave,6B,A,375,8,287,1,74,7010,32,22.9
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Control-5-5A,Control,5A,A,316,5,319,1,69,9630,32,21.1
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Control-5-5B,Control,5B,A,348,9,348,1,69,9630,32,21.1
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Control-5-6A,Control,6A,A,273,9,335,1,69,9630,32,21.1
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Control-5-6B,Control,6B,A,256,17,307,1,69,9630,32,21.1
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Heatwave-5-5A,Heatwave,5A,A,395,7,399,1,69,9630,32,14.9
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Heatwave-5-5B,Heatwave,5B,A,340,12,248,1,69,9630,32,14.9
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Heatwave-5-6A,Heatwave,6A,A,272,8,320,1,69,9630,32,14.9
9.11.2019,3,5,5_6,5,"S,H",Sorghastrum nutans,Heatwave-5-6B,Heatwave,6B,A,301,7,400,1,69,9630,32,14.9
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Control-6-5A,Control,5A,A,300,7,270,2,69,11129,32,24.9
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Control-6-5B,Control,5B,A,325,5,325,2,69,11129,32,24.9
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Control-6-6A,Control,6A,A,325,8,320,2,69,11129,32,24.9
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Control-6-6B,Control,6B,A,350,7,260,2,69,11129,32,24.9
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Heatwave-6-5A,Heatwave,5A,A,275,9,185,2,69,10710,32,19.3
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Heatwave-6-5B,Heatwave,5B,A,345,4,325,2,69,10710,32,19.3
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Heatwave-6-6A,Heatwave,6A,A,340,16,305,2,69,10710,32,19.3
9.11.2019,3,5,5_6,6,"AM,JS",Sorghastrum nutans,Heatwave-6-6B,Heatwave,6B,A,305,14,300,2,69,10710,32,19.3
9.11.2019,3,8,7_8,1,"JS,JS",Sorghastrum nutans,Control-1-7A,Control,7A,A,390,8,330,1,70,7000,31,21.5
9.11.2019,3,8,7_8,1,"JS,JS",Sorghastrum nutans,Control-1-7B,Control,7B,A,275,7,250,1,70,7000,31,21.5
9.11.2019,3,8,7_8,1,"JS,JS",Sorghastrum nutans,Control-1-8A,Control,8A,A,365,7,330,1,70,7000,31,21.5
9.11.2019,3,8,7_8,1,"JS,JS",Sorghastrum nutans,Control-1-8B,Control,8B,A,305,9,295,1,70,7000,31,21.5
9.11.2019,3,8,7_8,1,"JS,JS",Sorghastrum nutans,Heatwave-1-7A,Heatwave,7A,A,315,7,290,1,70,7400,31,24.9
9.11.2019,3,8,7_8,1,"JS,JS",Sorghastrum nutans,Heatwave-1-7B,Heatwave,7B,A,290,16,290,1,70,7400,31,24.9
9.11.2019,3,8,7_8,1,"JS,JS",Sorghastrum nutans,Heatwave-1-8A,Heatwave,8A,A,300,7,290,1,70,7400,31,24.9
